anime_id,title,type,source,episodes,airing,rating,score,scored_by,members,favorites,related,studio,duration_min,aired_initial_year,aired_final_year,Comedy,Supernatural,Romance,Shounen,Parody,School,Magic,Shoujo,Drama,Fantasy,Kids,Action,Music,SliceofLife,Josei,Harem,ShounenAi,Adventure,SuperPower,Sci-Fi,Ecchi,Seinen,MartialArts,Game,Sports,Demons,Historical,Horror,Mystery,Psychological,Vampire,Mecha,Military,Space,Samurai,Thriller,Hentai,Yaoi,ShoujoAi,Police,Cars,Dementia,Yuri
13231,Metal Fight Beyblade Zero G,TV,Manga,38,False,PG,6.42,2302,5364,9,"{'Spin-off': [5962], 'Prequel': [10370], 'Sequel': [21479], 'Other': [31049]}","Tatsunoko Production, SynergySP",12.0,2012,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4923,Akai Hayate,OVA,Original,4,False,R+,5.58,297,1117,0,"{'Other': [305, 12769, 20385]}",Studio Pierrot,27.0,1991,1991,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11665,Natsume Yuujinchou Shi,TV,Manga,13,False,PG-13,8.72,62108,132405,1394,"{'Prequel': [10379], 'Other': [18849], 'Sequel': [20651, 32983]}",Brain&#039;s Base,24.0,2012,2012,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6855,Da Nao Tiangong,Movie,Novel,1,False,G,6.75,173,472,1,{},Shanghai Animation Film Studio,114.0,1964,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27833,Durarara!!x2 Ketsu,TV,Light novel,12,False,R,8.19,83982,182292,819,"{'Prequel': [27831], 'Side story': [32915]}",Shuka,24.0,2016,2016,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2189,Shin Seiki Inma Seiden,OVA,Original,6,False,Rx,6.23,470,1705,15,{},Arms,30.0,2001,2002,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29087,Wangpai Yushi,ONA,Manga,39,False,PG-13,6.79,249,2089,11,{},Haoliners Animation League,9.0,2014,2016,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16355,Dansai Bunri no Crime Edge,TV,Manga,13,False,R,6.83,32149,75123,137,{},Studio Gokumi,24.0,2013,2013,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2608,Wangan Midnight,TV,Manga,26,False,PG-13,7.5,5790,14497,170,{},A.C.G.T.,25.0,2007,2008,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5337,Bakugan Battle Brawlers: New Vestroia,TV,Original,52,False,PG,6.48,14223,23443,81,"{'Prequel': [2156], 'Sequel': [7334]}",TMS Entertainment,24.0,2009,2010,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6261,Koguma no Misha,TV,Original,26,False,PG,6.45,49,221,0,{},Nippon Animation,24.0,1979,1980,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5216,D.C.if: Da Capo if,OVA,Visual novel,2,False,PG-13,7.26,6111,12554,21,"{'Alternative setting': [62, 291]}",Zexcs,26.0,2008,2009,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5460,Detective Conan Movie 13: The Raven Chaser,Movie,Manga,1,False,PG-13,8.36,17095,29479,45,{},Tokyo Movie Shinsha,111.0,2009,2009,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1013,Le Chevalier D&#039;Eon,TV,Original,24,False,R,7.32,10458,39474,222,{'Adaptation': [222]},Production I.G,25.0,2006,2007,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
959,Shin Chou Kyou Ryo: Condor Hero,TV,Novel,26,False,PG-13,7.49,1977,6033,30,{},Nippon Animation,24.0,2001,2002,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15959,Nurarihyon no Mago OVA,OVA,Manga,2,False,PG-13,7.84,6608,15002,16,{'Other': [10049]},Studio Deen,23.0,2012,2013,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25981,Ultra Dino Makera,Special,Original,1,False,G,5.21,33,97,1,{},RG Animation Studios,3.0,2008,2008,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6884,Ookami to Koushinryou II Specials,Special,Light novel,2,False,PG-13,7.1,20727,41953,117,{'Parent story': [5341]},"Brain&#039;s Base, Marvy Jack",3.0,2009,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32379,Berserk,TV,Manga,12,False,R+,6.7,67636,149635,931,"{'Prequel': [33, 12115], 'Sequel': [34055], 'Summary': [35009]}","Millepensee, GEMBA",24.0,2016,2016,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1626,Genma Taisen,Movie,Manga,1,False,R,5.08,1091,2851,3,{},Madhouse,151.0,1983,1983,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2402,Ashita no Joe,TV,Manga,79,False,PG-13,8.29,5895,29129,656,"{'Adaptation': [1303], 'Sequel': [2921], 'Other': [36563]}",Mushi Production,25.0,1970,1971,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7902,Fullmetal Alchemist: Brotherhood - 4-Koma Theater,Special,4-koma manga,16,False,PG-13,7.64,17474,38346,121,{'Parent story': [5114]},Bones,2.0,2009,2010,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35526,Kizunakizu,Music,Original,1,False,G,4.73,26,92,0,{},Echoes,2.0,2017,2017,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8361,Crayon Shin-chan Movie 07: Bakuhatsu! Onsen Wakuwaku Daikessen,Movie,Manga,1,False,G,6.9,717,1616,0,{'Sequel': [8362]},Shin-Ei Animation,110.0,1999,1999,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36804,Lala-chan Santa no Fantasy Christmas,Music,Original,1,False,G,4.05,19,50,0,{'Other': [36486]},Usagi Ou,3.0,2017,2017,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10379,Natsume Yuujinchou San,TV,Manga,13,False,PG-13,8.65,68833,139161,983,"{'Prequel': [5300], 'Sequel': [11665]}",Brain&#039;s Base,24.0,2011,2011,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,Ghost in the Shell 2: Innocence,Movie,Manga,1,False,R,7.9,61625,107676,722,{'Prequel': [43]},Production I.G,99.0,2004,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0
29916,Kedamono-tachi no Sumu Ie de,OVA,Visual novel,2,False,Rx,6.35,1259,3381,41,{},Media Bank,27.0,2015,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5440,Ougon Yuusha Goldran,TV,Original,48,False,G,7.15,250,1248,7,"{'Alternative setting': [890, 3325, 3486, 3505, 5075]}",Sunrise,24.0,1995,1996,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16417,Tamako Market,TV,Original,12,False,PG-13,7.38,74868,176460,741,"{'Side story': [17879], 'Sequel': [21647, 23399]}",Kyoto Animation,23.0,2013,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2060,Gall Force 1: Eternal Story,Movie,Original,1,False,R+,6.59,1433,3667,14,"{'Sequel': [2061], 'Alternative version': [2066], 'Spin-off': [6331]}","AIC, Artmic, Animate Film",86.0,1986,1986,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
32093,Tanaka-kun wa Itsumo Kedaruge,TV,Web manga,12,False,PG-13,8.03,76536,169184,1876,"{'Side story': [33004, 33157]}",Silver Link.,24.0,2016,2016,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6008,Jewelpet,TV,Original,52,False,PG,6.78,1289,5609,31,"{'Sequel': [8217], 'Alternative setting': [10359, 12963, 12965, 17497, 22693, 30030, 32707]}",Studio Comet,23.0,2009,2010,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32268,Koyomimonogatari,ONA,Light novel,12,False,R,7.77,44509,93033,196,"{'Parent story': [5081, 11597, 15689, 17074, 28025, 31181], 'Sequel': [35247]}",Shaft,14.0,2016,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13619,Sayonara Zetsubou Sensei Special Omake,Special,Manga,1,False,R,6.71,1468,4407,2,{'Parent story': [10469]},Shaft,1.0,2012,2012,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,Mushishi,TV,Manga,26,False,PG-13,8.74,147314,408122,17988,"{'Sequel': [21329, 21939]}",Artland,25.0,2005,2006,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1398,Macross Dynamite 7,OVA,Original,4,False,PG-13,6.92,3656,8668,14,"{'Prequel': [1397], 'Sequel': [3572]}",Production Reed,30.0,1997,1998,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15347,Meitantei Holmes: Aoi Ruby no Maki / Kaitei no Zaihou no Maki,Movie,Novel,1,False,G,6.62,216,695,1,{'Parent story': [1972]},TMS Entertainment,46.0,1984,1984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36144,Garo: Vanishing Line,TV,Original,24,False,R,7.3,9932,39895,75,"{'Alternative setting': [23311, 28537], 'Summary': [37032]}",MAPPA,24.0,2017,2018,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33371,Atom: The Beginning,TV,Manga,12,False,PG-13,6.95,6983,21146,34,"{'Sequel': [971, 2747, 3044]}","Production I.G, OLM, Signal. MD",25.0,2017,2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10187,HenSemi (TV),TV,Manga,13,False,R,6.62,13246,33188,62,{'Alternative version': [8101]},Xebec,12.0,2011,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,Akahori Gedou Hour Rabuge,TV,Original,13,False,PG-13,6.24,974,3877,5,{},Radix,24.0,2005,2005,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8561,Saint Elmo: Hikari no Raihousha,Special,Original,1,False,G,5.81,37,213,0,{},Toei Animation,65.0,1987,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3594,Tears to Tiara,TV,Visual novel,26,False,PG-13,7.28,22712,58050,173,{'Adaptation': [16524]},White Fox,24.0,2009,2009,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897,Dragon Ball Z Movie 04: Super Saiyajin da Son Gokuu,Movie,Manga,1,False,PG-13,6.79,40783,65496,22,"{'Parent story': [813], 'Prequel': [896]}",Toei Animation,51.0,1991,1991,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33988,Demi-chan wa Kataritai,TV,Manga,12,False,PG-13,7.76,93996,180481,812,{'Sequel': [35823]},A-1 Pictures,23.0,2017,2017,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15775,Saint☆Oniisan,OVA,Manga,2,False,PG-13,7.6,22135,46972,150,{'Other': [15771]},A-1 Pictures,20.0,2012,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1237,One Piece: Oounabara ni Hirake! Dekkai Dekkai Chichi no Yume!,Special,Manga,1,False,PG-13,7.38,9823,19967,18,{},Toei Animation,46.0,2003,2003,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8632,Chuuzumou,Movie,Original,1,False,G,6.87,216,1312,2,{},Studio Ghibli,13.0,2009,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18055,Hakkenden: Touhou Hakken Ibun 2nd Season,TV,Manga,13,False,PG-13,7.78,19791,41358,173,{'Prequel': [15613]},Studio Deen,24.0,2013,2013,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21405,Bokura wa Minna Kawai-sou,TV,Manga,12,False,PG-13,7.83,114565,214609,1518,"{'Side story': [24913], 'Other': [24973]}",Brain&#039;s Base,24.0,2014,2014,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20871,Nissan Serena x One Piece 3D: Mugiwara Chase - Sennyuu!! Sauzando Sanii-gou,Special,Manga,1,False,PG-13,6.99,2823,6491,35,{'Other': [9999]},Toei Animation,12.0,2011,2011,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1740,Naikaku Kenryoku Hanzai Kyousei Torishimarikan Zaizen Joutarou,TV,Manga,11,False,R,5.78,124,820,1,{},Trans Arts,24.0,2006,2006,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20999,Mini Van Special,Special,4-koma manga,1,False,PG-13,6.7,188,514,0,{'Parent story': [18391]},DLE,3.0,2013,2013,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2615,Otome wa Boku ni Koishiteru Special,Special,Visual novel,1,False,PG-13,6.71,5680,10004,5,{'Spin-off': [1569]},feel.,24.0,2007,2007,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8857,Nichijou: Nichijou no 0-wa,OVA,Manga,1,False,PG-13,7.4,26771,47462,27,{'Sequel': [10165]},Kyoto Animation,22.0,2011,2011,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36032,Air Soushuuhen,Special,Visual novel,1,False,G,6.44,997,3164,2,{'Full story': [101]},Kyoto Animation,22.0,2005,2005,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33032,Drifters: Special Edition,OVA,Manga,1,False,R,7.84,9535,18727,18,{'Alternative version': [31339]},Hoods Drifters Studio,41.0,2016,2016,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20951,DPR Special Movie,Special,Original,1,False,G,5.45,444,833,1,{},White Fox,6.0,2013,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34036,Detective Conan: Episode One - The Great Detective Turned Small,Special,Manga,1,False,PG-13,8.47,4330,10341,36,{},TMS Entertainment,93.0,2016,2016,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23399,Minami no Shima no Dera-chan,Movie,Original,1,False,PG-13,6.51,4308,10910,4,"{'Prequel': [16417], 'Sequel': [21647]}",Kyoto Animation,5.0,2014,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5529,Pokemon: Odoru Pokemon Himitsu Kichi,Movie,Game,1,False,PG,6.64,3371,7422,4,"{'Other': [1121], 'Parent story': [1564]}",OLM,24.0,2003,2003,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2835,Patalliro!,TV,Manga,49,False,PG,7.6,507,3422,47,{'Adaptation': [6045]},Toei Animation,24.0,1982,1983,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19647,Hajime no Ippo: Rising,TV,Manga,25,False,PG-13,8.66,59310,102952,650,"{'Adaptation': [7], 'Prequel': [5258]}","Madhouse, MAPPA",22.0,2013,2014,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3901,Baccano! Specials,Special,Light novel,3,False,R,8.24,77553,119734,281,{'Prequel': [2251]},Brain&#039;s Base,29.0,2008,2008,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3245,Kindaichi Shounen no Jikenbo Specials,Special,Manga,2,False,PG-13,7.36,549,1512,4,{'Parent story': [2077]},Toei Animation,48.0,2007,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12769,Yumemakura Baku Twilight Gekijou,OVA,Novel,4,False,R+,5.6,75,509,0,"{'Other': [305, 4923, 20385]}","Studio Pierrot, D.A.S.T.",15.0,1991,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3455,To LOVE-Ru,TV,Manga,26,False,R+,7.26,167818,321456,3042,{'Sequel': [5667]},Xebec,24.0,2008,2008,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27991,K: Return of Kings,TV,Original,13,False,PG-13,7.78,76763,169410,940,{'Prequel': [16904]},GoHands,24.0,2015,2015,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31675,Haikyuu!! Quest Picture Drama,OVA,Manga,3,False,PG-13,6.6,1455,5506,14,{'Other': [20583]},Production I.G,4.0,2014,2014,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,Battle Programmer Shirase,TV,Original,15,False,PG-13,7.02,12640,25506,91,{},AIC,12.0,2003,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23037,Bakumatsu Rock,TV,Game,12,False,PG-13,6.15,7070,21568,41,{},Studio Deen,23.0,2014,2014,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30413,Yowamushi Pedal Movie,Movie,Manga,1,False,PG-13,7.73,7465,15667,23,"{'Prequel': [24277], 'Sequel': [31783]}",TMS Entertainment,89.0,2015,2015,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1869,Nana Recaps,Special,Manga,3,False,R,7.08,6550,13057,28,{'Full story': [877]},Madhouse,23.0,2006,2007,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30754,Tamagotchi! x Taka no Tsume: Tamagotchi de Seikai Seifuku,OVA,Original,1,False,G,5.81,16,111,0,{},DLE,7.0,2012,2012,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,Canary wa Kago no Naka,OVA,Manga,2,False,Rx,6.17,550,1453,2,{},Studio Jam,30.0,2003,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16528,Hal,Movie,Original,1,False,PG-13,7.65,37631,72313,265,{},Wit Studio,60.0,2013,2013,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,Futatsu no Spica,TV,Manga,20,False,PG-13,7.45,2713,6948,53,{},Group TAC,25.0,2003,2004,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,Ring ni Kakero 1,TV,Manga,12,False,PG,6.59,763,2731,15,"{'Adaptation': [14231], 'Sequel': [1771], 'Other': [34307]}",Toei Animation,25.0,2004,2004,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6007,Ookami to Koushinryou II: Ookami to Kohakuiro no Yuuutsu,OVA,Light novel,1,False,PG-13,7.95,58391,102159,240,"{'Prequel': [2966], 'Sequel': [5341]}","Brain&#039;s Base, Marvy Jack",23.0,2009,2009,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33196,Shi Wan Ge Leng Xiaohua Di 3rd Season,ONA,Web manga,49,False,PG-13,6.75,16,305,0,{},L²Studio,10.0,2015,2017,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3568,Ganbarist! Shun,TV,Manga,30,False,PG-13,7.35,668,2092,11,{},Sunrise,26.0,1996,1997,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35504,Velvet Underworld: Fragment Person,Music,Original,12,False,PG-13,6.61,18,135,0,{},GARDEN LODGE,3.0,2009,2010,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
